date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:33:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2008%20Apr%202024%2013:40:06%20GMT	https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/css/font-awesome.min.css?ver=2.7.31)
11:33:37	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2008%20Apr%202024%2013:40:06%20GMT	https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont.eot?	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/css/font-awesome.min.css?ver=2.7.31)
11:33:38	77160/77160	---M--	200	added ('OK')	application/font-woff2	date:Mon,%2008%20Apr%202024%2013:40:06%20GMT	https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/css/font-awesome.min.css?ver=2.7.31)
11:33:40	98024/98024	---M--	200	added ('OK')	application/font-woff	date:Mon,%2008%20Apr%202024%2013:40:06%20GMT	https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/css/font-awesome.min.css?ver=2.7.31)
11:33:41	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2008%20Apr%202024%2013:40:06%20GMT	https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/css/font-awesome.min.css?ver=2.7.31)
11:33:43	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202024%2013:40:06%20GMT	https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://infinityhospitalitygroup.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/css/font-awesome.min.css?ver=2.7.31)
11:33:44	29919/29919	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202024%2006:03:44%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.eot	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.3f.delayed	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/bootstrap.css?ver=2.0.15)
11:33:46	29919/29919	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202024%2006:03:46%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.eot?	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.40d41d.delayed	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/bootstrap.css?ver=2.0.15)
11:33:48	29919/29919	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202024%2006:03:48%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.woff	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.41.delayed	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/bootstrap.css?ver=2.0.15)
11:33:50	29919/29919	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202024%2006:03:51%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.ttf	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.42.delayed	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/bootstrap.css?ver=2.0.15)
11:33:53	29919/29919	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202024%2006:03:52%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.svg	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/fonts/glyphicons-halflings-regular.43.delayed	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/bootstrap.css?ver=2.0.15)
11:33:55	29919/29919	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202024%2006:03:55%20GMT	https://infinityhospitalitygroup.com/wp-content/uploads/2016/06/button-banner.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/uploads/2016/06/button-banner.44.delayed	(from https://infinityhospitalitygroup.com/wp-content/uploads/the-flavour-style.css?ver=1712154981)
11:33:57	3323/3323	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:33:58	112/112	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:58%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite_x.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite_x.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:00	134/134	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:58%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite_y.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite_y.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:01	404/404	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite_next.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite_next.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:03	398/398	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite_prev.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/sprite_prev.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:04	417/417	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:58%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/default_thumb.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/default_thumb.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:06	4987/4987	---M--	200	added ('OK')	image/gif	date:Thu,%2010%20Jan%202019%2019:57:58%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/loader.gif	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/default/loader.gif	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:07	2624/2624	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_rounded/sprite.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_rounded/sprite.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:09	1172/1172	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_rounded/btnNext.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_rounded/btnNext.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:10	1228/1228	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_rounded/btnPrevious.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_rounded/btnPrevious.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:12	2677/2677	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:01%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/sprite.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/sprite.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:13	93/93	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:01%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/contentPattern.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:14	1172/1172	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:00%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/btnNext.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/btnNext.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:16	1228/1228	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:01%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/btnPrevious.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:17	2536/2536	---M--	200	added ('OK')	image/gif	date:Thu,%2010%20Jan%202019%2019:58:01%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/loader.gif	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_rounded/loader.gif	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:19	2536/2536	---M--	200	added ('OK')	image/gif	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_square/loader.gif	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_square/loader.gif	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:20	2319/2319	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_square/sprite.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_square/sprite.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:21	1172/1172	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_square/btnNext.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_square/btnNext.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:23	1228/1228	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:57:59%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_square/btnPrevious.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/dark_square/btnPrevious.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:24	2319/2319	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:00%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_square/sprite.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_square/sprite.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:26	1172/1172	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:00%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_square/btnNext.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_square/btnNext.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:27	1228/1228	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:00%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_square/btnPrevious.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/light_square/btnPrevious.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:28	2352/2352	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:00%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/sprite.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/sprite.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:30	105/105	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:00%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/contentPatternTop.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/contentPatternTop.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:31	100/100	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:00%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/contentPatternLeft.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:32	99/99	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2019:58:00%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/contentPatternRight.png	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/contentPatternRight.png	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
11:34:34	2536/2536	---M--	200	added ('OK')	image/gif	date:Thu,%2010%20Jan%202019%2019:58:00%20GMT	https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/loader.gif	D:/My%20Web%20Sites/Events/infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/images/prettyPhoto/facebook/loader.gif	(from https://infinityhospitalitygroup.com/wp-content/themes/theflavour-parent/css/prettyPhoto.css?ver=2.0.15)
